OrgFrstDriver,DesFrstDriver
1389209,1318378
1275497,458078
1429793,1377277
299595,839884
616639,1387344
1315951,256619
849159,1344307
1297030,40282
297832,313732
441468,1381350
483370,1398650
545675,558931
1326514,1402473
876363,1414571
889707,473132
1363029,760812
150407,623281
291910,651276
1451832,662192
258242,1470811
802107,173899
1270411,595240
442820,458959
208456,968752
765910,222797
637183,630240
911676,24912
1367278,231783
1268000,851995
846672,998338
1393843,1258737
436139,450513
51034,829211
1395827,1330656
146419,1224664
1375977,1261905
205126,1465039
971797,1296775
1327474,1263452
1500342,685337
489421,476485
240755,1457428
1363496,608113
23994,494960
861332,1271226
1276666,1428274
1478721,1140334
73944,1337963
14815,10566
1426069,275953
880004,59869
867795,554301
249517,257664
102885,1404746
1319139,708448
1367298,725267
226641,1460220
1464124,707373
1257317,1366595
205349,392522
42171,168105
263317,824187
747233,1403363
143364,145311
538100,1418638
1376755,418230
1364689,1179664
1375433,257786
312231,1116085
150887,155741
46921,40848
253212,1471467
691578,365564
1441360,761616
171127,193942
1390699,414006
521585,494689
362365,543565
730531,319087
748227,827001
282621,290597
1448495,1410609
1418780,370053
640661,1381181
463840,1231962
144002,27623
34207,128571
1426647,705135
536895,534100
918317,799392
308995,614986
791958,698856
106996,103862
791925,801753
1312482,1404319
864190,1410538
411097,1403617
1339294,1347255
142072,1375166
557246,553129
337843,1355272
442207,412401
668205,681616
1070368,171701
1403753,1368103
426366,433096
657625,1320121
1273712,529188
812936,1283543
1293459,1307992
1389491,1426462
357359,701884
1400280,55430
509603,883356
108186,1244411
1314383,1309658
349568,347865
1443836,614349
364078,757254
618256,1262844
1356750,1405790
808394,1407276
10858,165633
1499134,26548
759263,1326260
222694,1268462
34986,40918
847429,399096
1280618,906286
753057,107942
1302963,412603
1409573,719676
215176,1401846
609598,609269
1299682,1487436
128058,1267780
535810,693396
35986,1411375
312546,1345928
388537,1247983
1475543,56432
1461812,1378445
714666,293875
448800,449043
149451,1268491
654895,1471938
1341964,494939
1419273,1334743
660103,1468446
1457607,748858
887435,1413221
64133,1438104
667992,667971
1049007,875767
731402,689126
368267,1385157
1387413,882894
1313744,679431
880294,148040
1330271,1245604
742031,1400604
381955,1404388
201773,202733
1380019,637703
756594,1298224
1444983,364538
571577,1472016
58021,1342082
481475,481479
907021,1270836
96985,87967
1362219,424625
973015,669031
591365,589222
768872,588550
850566,1359724
744798,736065
519521,581451
1326573,596101
114472,779615
1241812,458830
86034,1344265
264114,265115
1278515,1403217
642569,627028
1499559,1499032
306176,341264
888428,124486
1374682,126017
1367298,1272019
714252,1363155
618890,617159
362083,1235385
625696,627800
1307573,652652
364602,1455120
529348,533220
637207,887679
1286734,292708
537652,196022
1416311,1438101
822570,1289052
1339931,1438953
361228,872845
752383,276398
230242,1367513
261320,85943
175557,170887
1413314,783353
914750,1403411
693671,691693
443065,464631
384377,382431
830029,750359
1405619,1371045
1428885,1487207
378556,382610
674165,765901
313739,1261625
426588,422606
711766,751640
1475505,1392553
472537,823155
708940,372868
719172,974468
911874,1354778
568770,1430578
854189,1379477
587193,1261549
64147,62765
1071811,797965
338243,1415572
1256218,731362
68819,64648
1261518,1460617
658208,1336285
311310,312306
918039,408784
827299,1318699
1368537,69318
1413536,1436895
863671,1388189
1275676,332896
542525,472338
1418725,684703
8680,30751
103600,973191
1406779,1250726
1470801,1246964
1456049,1070571
594166,1258899
185043,198842
128550,800543
97069,94184
1276737,416651
1375593,391125
752627,1250709
280829,804789
582447,1500230
1460057,235624
359896,792176
569961,1416365
727416,755844
797304,641187
551354,634718
703775,1499095
780678,604458
32504,904100
755126,1244164
480440,481394
284672,466976
295992,325345
416498,432859
472507,466007
1282746,297420
871137,267246
142870,657602
1458348,728515
1284232,1404326
1346812,1347795
1499750,1428140
827193,875871
324687,1396662
908416,1489465
339804,1403754
1261769,737275
1250562,945664
138244,134250
216818,222877
616370,1459642
1374215,336898
1308385,1261206
2336,30271
61979,47931
516023,1266163
1272366,652958
1422071,1441878
101908,96492
743508,333096
112973,116527
442686,708214
790167,278503
333190,723542
689666,1398341
650105,1006817
130912,606759
587059,1299695
875379,856024
642219,1487705
156433,385143
1233914,163863
564601,575904
190862,181780
1353407,1083713
634447,1371266
1316966,167622
908479,1239912
1328804,432637
974363,623296
764406,265086
782232,684821
220056,227667
699866,1312555
1250209,1293632
1488215,1469777
543671,634438
647608,974775
1347565,1354264
1419496,910001
114168,1263728
351523,332823
413807,840191
206762,195408
1251675,810205
522907,760967
324062,1134717
1429995,355352
362405,863308
1305645,361228
800405,534879
1264433,801957
52350,63829
1415980,1488103
201904,1211593
912928,1461788
1451884,1367579
867097,30582
1309819,553185
1456408,1456407
351035,1264335
328311,325197
1487400,1338977
559691,574628
763313,1321867
266607,885470
1498294,297373
1272547,876924
1469556,154782
342790,1240441
305863,295169
1435372,760629
930834,229121
1461995,30207
377170,390101
256887,1481906
757707,553650
1362438,649103
1453840,368740
1473496,855964
35509,9234
1298953,533415
761449,592127
1456174,624157
707744,722179
365232,1343671
1229740,114794
1327317,444928
1322997,1483305
841327,801244
1246042,914485
405593,395510
347207,1345112
463492,1071770
519042,36074
219141,1287231
248733,234954
724668,858880
918143,1244834
1465005,838260
865405,706450
301362,579457
1420351,917051
486920,488907
1408681,1414765
726339,723388
1411148,852463
1439440,1416740
1313084,636778
354018,796571
866573,1413749
483744,1417295
1495121,1259760
281971,277796
331996,843875
526739,534879
1244743,1312609
1278861,505332
1326556,495033
663629,730562
1438918,1461177
516276,1302004
1266583,1452693
247817,1315800
294813,624755
1311528,126413
1394088,677175
181054,182563
852186,717826
642886,1334466
1372855,1266414
939648,875871
236871,237036
723542,333190
65200,809374
633800,1306283
547968,602962
534257,541522
875499,635378
22290,1369567
1416842,595787
1229644,1319332
164601,1480504
130043,144115
707961,307420
1354955,468860
223938,1378132
50619,832380
532449,1281009
191155,187112
1440462,1306797
47046,787897
1455236,351829
1356285,1316087
746327,830987
345743,1382937
13556,1340707
353100,1489461
599110,621153
1415979,1498784
160748,705051
13715,68767
576987,1494754
1489202,605259
1344286,676956
1457332,1233042
1417170,283364
814387,387994
978625,535330
874730,188133
1296952,1069195
423884,1334313
50715,61152
72969,1411786
239305,224063
888416,746310
732188,1235120
271334,270124
1390477,1415112
155845,1392573
698056,682615
1417149,695819
872526,1315684
322605,319468
268291,1495423
1250647,851525
517479,521682
1498449,1273083
836206,614031
481437,480856
776310,851429
327440,771439
632606,1499523
211885,210685
629720,1268220
1241172,1238549
599042,585263
1483926,1329454
1461948,1382482
205958,1424937
116353,125411
1259994,740827
304506,771772
645817,768023
1290125,307334
881969,513025
78823,78830
265902,284169
782460,901581
45502,38995
805274,171397
1422394,1333571
1398306,1382444
1232065,426563
1382877,515555
1298261,1300913
1345653,1437001
1411138,1423636
66401,75602
919128,792203
1360672,981364
512181,518386
515350,1321877
832835,1070344
493790,873121
237210,1470749
709929,129671
656202,909253
765398,880689
1262805,1361030
8345,1082691
284130,1336869
1491849,1402305
543444,773802
36452,43132
87728,90576
1260381,1374894
555679,1239218
1328138,876773
61380,1343182
1318243,1314359
1327514,1309889
1348412,1413944
681752,158474
417425,1480919
177844,1359400
160748,1252182
59815,12850
60833,1250545
700309,919558
489421,866742
305127,300887
134872,971777
1469074,836692
208602,197272
59630,769339
1502269,325513
846719,540923
1238604,660418
221111,34438
850247,1439955
1441353,194106
914518,524634
1486458,535704
1459512,1456542
186210,12810
321578,1318124
1394515,598706
1499853,852987
1450654,1242972
541026,523780
571076,558488
1392820,1262645
690424,245257
118159,650920
671860,667559
690870,962760
218437,213401
773786,1370592
755,1225177
1335291,1324463
297678,714666
697143,1502269
1290749,1488462
801753,1311528
638314,628685
760756,813342
736973,729807
432637,1328804
650105,726079
772089,969033
1270778,1411129
562017,555416
263943,917106
1241581,591405
428445,1428268
782999,175605
296847,1371497
876137,73790
1307714,308523
318201,1277075
841078,1279041
302785,911044
1318942,422169
559389,550981
1445524,4752
367460,1304296
1360643,1241899
307173,1299661
849403,1496902
830636,1395735
443826,459426
111198,1262014
436131,1411670
100175,106222
554764,527956
1275393,1390696
1365054,1257546
557088,547921
59630,55818
933883,516898
1272885,1289052
680534,1106538
580149,1454001
852766,182434
509008,739902
1261351,467611
1247615,22627
634979,278689
68750,582829
1433605,1438932
91595,1269129
880073,867629
59059,1442379
1286244,549649
1361747,1282513
597905,1394283
678042,27828
645650,632416
842239,1498389
1379353,73096
494257,493445
679351,840904
1301077,1391920
1423582,527747
707460,539711
521792,517689
1438932,696513
352075,1321231
448431,447639
518601,1256556
241189,251128
243687,344369
121989,1352652
1503359,1487400
970404,453616
36157,55758
656167,119055
1332600,1317321
1491524,1491609
1251177,1417107
850731,684903
1389236,877861
88223,90855
784846,1268950
1455083,1420656
683909,167618
698322,706784
1444691,1297078
73944,286254
41409,1235038
540923,791357
623296,1365886
239377,1269881
1072244,1468087
1254060,808397
236911,868045
653000,1329816
640486,872121
772681,489225
61117,60109
819646,968483
1470148,1237050
1408055,1395579
512101,523582
871187,724580
1262082,8259
1422429,1414017
329489,914241
278057,293356
1417755,1259038
264694,1251292
1323511,789161
1405359,1309344
16649,550981
781321,1323001
1330134,1320974
1293941,1325062
265782,830463
220475,1264853
913461,380007
1282868,831735
1419550,1448769
1448276,275567
1410418,52855
1423821,1487929
1323561,621251
845469,702103
1273536,55759
1452761,1259112
739658,760949
1353472,499160
239278,1335857
33937,39309
492335,1318659
794205,1360409
1288215,1443248
328311,911044
1294426,1458626
535538,1492854
858060,702478
132558,1500859
855407,443044
260287,235496
81518,70854
427113,1071332
286174,1494371
471305,826623
36309,9080
9755,858409
515211,1316966
606631,633893
184577,527747
820411,1069228
917453,1258625
285879,278368
747373,972061
213092,228419
67372,1284045
197133,1234126
875721,1279216
321464,318350
1304592,361745
1379730,58235
427523,410674
1478606,1429793
1441189,515674
900998,635329
73944,855049
150473,1337651
236168,248870
738372,162852
89971,763313
591680,751175
297606,333342
252796,342319
1487225,1445276
25768,1284229
1331117,1415782
574148,179245
403816,1281192
1389294,51319
606117,1449709
11507,1388378
547921,547838
313795,770556
1233823,1267883
1466450,1296361
1411849,895180
1487745,649278
1328879,671144
222364,916880
654416,288093
1493378,973881
1468176,1468174
907033,89274
970032,297088
121126,150039
1423612,45404
732376,712520
398029,809933
88380,89356
429356,1243691
1317560,338446
1275467,609446
55044,78920
40044,176432
618265,1361355
1419029,858725
1359540,1394320
1487499,799807
639214,598794
1285213,1445524
26688,657702
401557,1502811
722866,1371288
790589,640048
306838,1282961
802102,831032
1471428,1363388
1402874,1454994
776134,116249
880895,749587
4752,17145
1490107,159079
1319225,1394661
642566,630124
528930,1250209
753724,77084
851097,82971
390035,461805
862111,858298
326981,337329
552830,546705
187414,1315623
333629,320717
1493461,284754
1392127,527003
37152,409718
87204,81943
859853,1232666
561254,909147
404278,909156
697855,558434
685090,681671
1305555,1352364
799946,303500
26686,842901
1274380,331690
1448364,1411604
59477,48724
790475,189614
62075,668296
1375476,669373
1457978,1299701
217322,1457291
231199,715731
878441,809678
627680,621831
597800,638036
484409,1310490
1243022,56895
877501,352135
793632,353057
824338,995497
404591,410904
856439,1469074
1273767,256428
1429486,1455052
1419813,1497327
1256204,131175
606175,1400678
1319565,1310546
847753,1243297
212885,175051
1356682,1392372
1265495,877067
1270535,844157
1437609,1254285
411118,376531
297634,315134
67191,1244213
133159,140557
863271,918299
1361355,1465195
462892,909196
767345,1496567
635331,649661
623072,591688
411069,1372610
104097,100902
353491,1231764
148079,250567
213606,646694
1389600,779786
1341498,880589
653816,448276
1467799,1304980
1463012,741073
357640,915545
1423821,1242279
780939,322028
566404,1379542
531776,518611
103766,1270094
1435276,1226471
3131,26688
1374286,351075
912787,307888
92321,107048
768834,404847
145726,144518
1481937,1475921
590707,1230174
649915,648625
1424312,1371510
220176,227657
1354429,120866
648234,1307069
1407046,175645
466471,464407
1261186,1435697
320606,1422319
1302802,172790
559061,1416267
710923,647088
739119,733833
520145,1360101
820835,917578
1358391,1454343
651557,704776
597107,1339997
1338356,1230449
1341610,1442883
793795,1356285
393399,423164
1270162,1499578
465849,1247646
163768,795351
1341353,1459190
795398,761960
1344624,1071817
1446309,250201
1267472,885264
1411684,856239
765089,167935
347285,1360837
72962,65900
369706,366031
1256813,1276646
481842,1260054
339908,741814
1472904,1503407
1368366,1464847
1248519,1405093
788079,1453962
299739,1274701
438474,807653
811805,399838
1332029,605829
1309167,602447
569336,566673
1502432,418187
640253,1481719
90836,78047
217310,762271
1358890,1393832
1229289,154867
638406,632469
759982,765292
539040,683386
434564,435345
479982,1474358
374759,1281580
234356,240663
1318081,869341
1211678,676493
461437,460262
1343273,1267146
464828,688568
888950,842801
3922,844783
1450519,1236801
173030,1411276
546023,535330
1330582,1359434
91575,126920
256758,710541
1395811,77743
534614,537012
474233,1432782
163912,155903
1343978,176137
1264822,1236050
49609,1411069
152677,1311553
432251,426598
1501715,130088
1279174,798916
750646,1266146
1454699,1419872
110290,123908
1423904,646061
344400,849204
534061,287130
909005,635378
773324,832815
581672,433769
665648,879425
361228,1305645
654933,576344
423833,1270332
266607,888165
649237,1441851
547107,857410
317811,323141
338124,600191
579926,577166
23144,697143
781875,154782
1453622,480587
1370070,487387
710702,709536
476646,1301263
1431674,847846
1454160,1499524
1393118,500389
679761,679110
